transaction_id,customer_id,transaction_amount,transaction_timestamp,region,state,customer_category,account_balance
5995,bd85430b-b4e2-4161-8d5d-ed41d5021828,7481.45,2023-01-12 04:38:38,Africa,Nigeria,High-Profile,49086.26
5996,c632a4c2-0901-4abb-baae-17cfa81b664d,7025.27,2022-08-05 17:26:06,Africa,South Africa,Low-Profile,2071.22
5997,ba50e978-6414-4244-a0be-bc4a88b20b83,3481.04,2022-11-10 08:39:57,Africa,Ghana,Medium-Profile,5906.59
5998,3b6188cf-24b3-4f0f-86fe-09257c859aa1,6056.51,2023-06-05 22:46:35,Europe,Ireland,Low-Profile,1873.66
5999,56d98dc7-22d3-4aa7-945e-8010e7ee5e65,7646.6,2023-07-03 19:39:50,Europe,Germany,High-Profile,80461.13
6000,a0949363-6c64-40bf-a784-ddbee2b0e979,8350.29,2023-02-23 16:10:57,Europe,Sweden,Low-Profile,2500.33
6001,7a463acf-2237-462d-89ba-613753f888d0,9612.98,2023-03-16 07:21:11,Europe,Sweden,Low-Profile,1661.27
6002,e7310a82-f69d-4054-aeb7-a117fe359a8a,317.24,2022-07-31 01:20:20,North America,Canada,Low-Profile,1872.39
6003,ab5e705f-1da3-41c1-86e3-33b52c8bf148,5654.86,2023-05-10 13:48:00,North America,Canada,Medium-Profile,7462.08
6004,d70e2af3-b524-4a6e-872f-e8b4f1ddf917,5207.93,2022-08-17 01:32:57,North America,USA,High-Profile,47712.83
6005,c0a9a472-17bc-426e-a9ec-5dc1381ce6d2,4860.4,2022-07-27 22:48:23,Africa,Kenya,Low-Profile,2089.09
6006,8b25d634-13b8-4d77-a7c1-737d7e4ef639,2792.8,2023-07-02 15:06:19,Africa,South Africa,High-Profile,30062.01
6007,7b90443d-fadd-4cea-a8e4-e029f7100a85,8392.52,2023-07-15 14:06:29,North America,Canada,High-Profile,52662.84
6008,4897164a-ce92-4e16-9f02-f6d3a6272a0e,5568.42,2023-03-26 15:16:56,Europe,Germany,Medium-Profile,7608.95
6009,df3a071b-af0e-4ab8-be86-4b9af205af3d,1616.08,2023-05-30 16:50:29,Europe,UK,Medium-Profile,7878.91
6010,45d69441-10f7-43ce-8e96-3390c89a9ae6,9770.54,2023-02-15 15:37:46,North America,Canada,High-Profile,75486.46
6011,cc95e798-af43-4cb7-b6b1-15d623e4e36c,1438.27,2023-03-15 08:01:00,North America,Canada,Low-Profile,4454.32
6012,c68640c1-5711-46ed-b37f-ee4d0e28b967,761.26,2023-05-13 09:39:35,North America,Canada,High-Profile,33647.74
6013,deacfb8d-65f7-43f1-b286-029708b729eb,3405.14,2022-12-28 17:28:26,Africa,Ghana,Medium-Profile,6050.59
6014,21223fc3-c869-4e80-a8ce-0c8e36f37f37,2841.62,2023-01-06 19:23:34,North America,Canada,High-Profile,24153.71
6015,ac0c2d1d-ddef-4cc1-b419-ae6bf494ef6f,8981.64,2022-12-09 16:51:49,North America,USA,Low-Profile,1116.4
6016,531b4108-efb1-4425-9355-2211352b0c17,6862.23,2023-01-17 18:58:12,South America,Brazil,Low-Profile,2283.09
6017,10a8ef19-67a7-4a21-aacd-219f8cec00c9,7222.12,2022-09-12 02:38:01,North America,USA,Medium-Profile,9607.6
6018,8f7d974b-7f14-4853-826d-7e5143a24588,3000.33,2023-03-25 01:07:34,South America,Mexico,Medium-Profile,5017.34
6019,86c495f2-d4fb-4211-857a-0c167b9647e4,8708.4,2022-11-24 04:42:02,North America,Canada,Low-Profile,428.86
6020,a2215ee8-6687-48b3-a392-5d213a3acc97,8613.31,2022-12-16 15:51:52,South America,Mexico,Medium-Profile,9461.4
6021,6ff9794e-1d2f-4c70-a74c-feee20e44a3b,6169.77,2023-06-02 12:39:35,South America,Mexico,Medium-Profile,6752.44
6022,222b7ba2-7e4f-45c9-971f-f046264cbdd0,1619.71,2023-01-02 09:51:11,Europe,Sweden,High-Profile,91946.44
6023,412730f2-91f3-4b0f-baee-41e8b12af0d9,4916.9,2023-05-02 07:15:45,Europe,Ireland,Low-Profile,4993.9
6024,35333fa0-00e6-42b4-8044-ae2c7192790e,2507.16,2022-11-01 12:16:35,South America,Mexico,Medium-Profile,9310.15
6025,373728a7-1621-4536-9148-af4350c67245,5968.69,2023-06-28 08:01:13,Europe,Ireland,High-Profile,87173.88
6026,40ccd4e6-b6dd-45ad-bf67-635bd7a9068c,8002.77,2023-01-19 06:59:27,North America,Canada,Medium-Profile,9052.97
6027,7fc2be71-34fa-451f-beb3-fd2436a368ab,1289.92,2023-07-03 15:15:42,Africa,Kenya,Low-Profile,1578.84
6028,35c2fc19-e426-42e6-a0d9-43553f64dff9,8576.61,2022-10-26 16:06:46,Africa,Ghana,High-Profile,54844.05
6029,90c14c85-fbdb-4645-9221-6d0fe152aa0a,7128.68,2022-08-13 08:39:52,Europe,Ireland,Medium-Profile,9591.2
6030,933211e9-08e9-43fa-909c-024dfb121846,9147.46,2023-06-15 19:57:04,South America,Brazil,Medium-Profile,9812.86
6031,7272c8f4-b6ab-468a-be65-1caf11187a74,8124.14,2023-04-15 21:40:58,South America,Brazil,Medium-Profile,7312.62
6032,ef523cc6-f62f-439a-854a-af5fc2c39f50,2039.64,2023-05-03 06:07:19,Africa,Nigeria,Medium-Profile,5407.62
6033,9559fd52-6b21-4c56-8178-8a7c53fc7998,2326.45,2022-12-08 15:12:44,North America,USA,Low-Profile,1989.29
6034,10b9bdee-5e92-4e69-90ec-8bd0454a341c,8399.57,2023-01-03 03:51:43,South America,Brazil,High-Profile,21847.66
6035,74e80b09-2983-441e-8ea2-b30ece398285,3508.38,2023-05-21 14:28:46,South America,Brazil,Low-Profile,1050.37
6036,c1535484-c101-4b61-9e1c-fa23707df0fc,1729.94,2023-03-02 06:14:08,Africa,South Africa,Low-Profile,2544.26
6037,3f0ca2ec-c63f-49aa-9658-5f88126c0444,2980.45,2023-01-04 05:07:34,South America,Mexico,Low-Profile,1858.17
6038,5c8231f8-99ab-470a-a72d-ef385de2caad,5899.23,2023-03-01 06:47:38,Africa,Nigeria,Medium-Profile,8007.46
6039,9ef5336f-4ea0-4868-b6b5-276c875db488,7753.51,2022-12-09 13:37:44,North America,Canada,High-Profile,74489.42
6040,7b6a84e1-6b91-4d41-896e-404456d18307,9605.96,2023-02-02 08:58:43,Europe,Ireland,High-Profile,34139.36
6041,d00dbe5e-e14d-4a9c-ba3d-18f331c8fb28,2866.28,2023-02-23 14:06:26,Europe,Sweden,High-Profile,53800.18
6042,e6b60b20-13a7-4f60-942e-771308ad3653,6981.06,2022-11-07 09:23:19,South America,Brazil,Low-Profile,865.74
6043,0d899608-3c5a-4d5e-b061-9f25c83c4881,1168.55,2022-09-21 21:41:12,South America,Mexico,Medium-Profile,9678.1
6044,1eb044dd-9782-4412-b362-34da1493eedb,2275.53,2023-02-26 00:03:37,Europe,UK,Low-Profile,2678.98
6045,266ae230-45cf-446e-bc32-291b8819877d,3077.07,2022-12-28 13:17:31,Europe,Sweden,High-Profile,27764.71
6046,a1bbad1d-ced9-4ec0-a113-ed8f7300324c,4962.36,2023-06-08 17:21:18,South America,Brazil,Medium-Profile,6703.7
6047,689b4627-193c-44fc-8de0-42940c045fc8,475.89,2022-11-09 12:54:41,Europe,UK,High-Profile,90227.2
6048,42cb4301-f849-4429-9ad8-7c60e6c797de,3465.15,2022-11-11 21:50:23,Europe,Sweden,Medium-Profile,9384.2
6049,a5dc4b06-a1ab-4a10-9c0b-551ec94ec886,3707.76,2023-06-27 18:57:04,North America,Canada,High-Profile,93009.08
6050,e12dbe53-05c9-40ce-973a-da0b05612ceb,6925.95,2023-03-08 12:19:30,North America,USA,High-Profile,45059.28
6051,21b8352b-affc-4c92-9c51-35df48feb395,3893.85,2023-02-16 06:23:07,Europe,UK,High-Profile,20434.02
6052,f3419117-f08b-4a40-b2d3-5b263d135dbc,3874.2,2023-01-20 06:24:39,Europe,UK,Medium-Profile,9343.8
6053,6313907c-7f9e-4935-8d6d-f649d2c379d3,6112.93,2022-09-22 09:14:19,North America,USA,Medium-Profile,8812.26
6054,735a8028-ed99-4f0f-a411-db45679f10b2,565.09,2022-08-21 14:05:21,Europe,Sweden,Low-Profile,4770.1
6055,f6585f39-9ec4-4bf2-8a75-ed06498ad46e,4757.36,2023-03-08 09:30:42,Africa,Nigeria,High-Profile,22401.98
6056,5524489a-169a-4b85-b0b1-24bd1ccf61e0,7424.02,2022-11-17 00:23:58,South America,Brazil,High-Profile,93372.67
6057,d26069d2-b92b-4400-a397-360fa9760c5c,535.48,2022-09-09 14:24:56,Africa,South Africa,Low-Profile,4735.55
6058,2d289be1-e281-4427-ab5f-6fa049a706c0,2529.89,2022-10-10 15:10:11,Europe,Ireland,High-Profile,50531.23
6059,0e72508d-cb4b-4fa6-9ab8-946c472aef92,8180.46,2022-10-22 19:27:05,Europe,Germany,Medium-Profile,7065.14
6060,d8d71dfd-c435-4ba6-8781-aff712584e04,2305.74,2022-11-09 22:52:31,Africa,Kenya,Low-Profile,223.76
6061,b032d09d-ddfa-4cab-b9eb-afb2bdac7266,7158.06,2023-04-07 07:38:58,Europe,Sweden,High-Profile,67216.54
6062,2a5646d8-5f1e-426e-a92b-ccb25b6d49e0,8901.54,2023-05-02 22:47:01,Europe,UK,High-Profile,25852.7
6063,68e056b7-d218-420c-bf0d-df482ce48200,8174.5,2023-07-13 08:04:57,Africa,South Africa,High-Profile,59830.57
6064,8f6511b0-c5f2-4a87-a9bc-24696280807f,3358.35,2022-11-13 17:42:30,Europe,Germany,High-Profile,62448.86
6065,ceccef84-95bf-4843-8c2b-d5900dd98668,8211.6,2023-06-04 22:58:11,Africa,Nigeria,High-Profile,94524.33
6066,0ffc0deb-d32f-46bd-93f2-6a6a53a06a69,434.34,2023-04-22 03:17:21,Europe,Ireland,High-Profile,62205.8
6067,cfce6f95-95eb-4d11-83e7-af1afdd213ae,921.46,2022-12-27 16:40:25,Africa,Ghana,Medium-Profile,6923.35
6068,15670273-6310-4296-82c2-ad42cc74f4df,1072.02,2022-12-06 20:00:34,South America,Mexico,Low-Profile,4880.91
6069,fd033adb-4b07-4083-8cd6-c078348cad5b,9822.24,2023-06-10 03:31:54,Europe,Sweden,Medium-Profile,8504.01
6070,9c923c56-2f45-4e9c-85d9-b844ad8a3d95,5501.85,2023-06-11 08:21:03,Europe,Ireland,High-Profile,49080.5
6071,120223a1-5f86-47d6-82ff-e13b983b03f8,1246.03,2022-08-31 12:28:36,Europe,UK,Low-Profile,4417.6
6072,5f947a62-deff-454a-a8f2-bdda061b2495,7158.54,2023-03-19 09:23:17,North America,Canada,High-Profile,61488.51
6073,7a7f357d-3e82-4b5c-aa0a-76b69f3a5c33,2976.82,2022-11-11 09:48:58,Europe,Ireland,High-Profile,60385.31
6074,407a83ba-937b-4592-aec8-e196fbbfcac1,4158.92,2023-06-25 04:31:51,Africa,Nigeria,Medium-Profile,9279.5
6075,5899c2fc-f479-460a-bbe0-1623de04392f,5677.76,2023-06-20 05:18:10,South America,Brazil,Medium-Profile,8769.79
6076,f17dc7f3-b66f-46f1-a059-4e152d126d65,8677.54,2023-05-25 08:55:10,South America,Brazil,Low-Profile,2490.84
6077,be955dca-96d4-4660-bc79-e8faaaa68ca5,1274.63,2023-05-25 08:03:13,South America,Brazil,Low-Profile,1626.44
6078,0b3271b6-84c4-4a4e-97ff-56271fad8083,7013.03,2022-11-05 11:27:22,North America,Canada,High-Profile,86223.11
6079,1ac3fcf3-f83d-4361-87c8-428b63b8b148,2813.67,2023-03-12 12:19:07,Africa,South Africa,Low-Profile,1845.81
6080,77846d84-b9bd-4b96-9dec-de37db6dfbd0,918.1,2023-02-22 07:20:33,South America,Mexico,Low-Profile,4206.8
6081,975be798-dca3-4242-9062-381f62573da0,353.99,2023-02-21 06:27:37,North America,Canada,High-Profile,68177.98
6082,5ded3418-68cb-45df-9488-dcae15cc29bc,7618.95,2022-09-21 19:27:44,North America,Canada,High-Profile,56264.72
6083,ea80e921-6411-4d65-94a5-47599dc9084d,9850.97,2023-07-08 21:41:10,Africa,Ghana,Medium-Profile,7184.09
6084,de1fb5a3-f15c-4be6-97ca-6d617e1c3dce,8091.84,2022-11-12 07:18:33,Africa,Kenya,Medium-Profile,7352.32
6085,836c5d9c-3542-4b3c-bad9-350c5ff12391,9800.95,2023-05-19 11:28:37,North America,USA,Medium-Profile,8173.78
6086,3522c32d-4144-42fd-8fca-1f5747767ee3,814.86,2023-02-25 18:44:44,Europe,UK,Low-Profile,2511.19
6087,9bdc50f5-827f-4080-aa4b-d24e0c032077,170.29,2022-11-08 06:09:13,Africa,South Africa,Low-Profile,1645.05
6088,357944ba-213c-43c1-b525-ef98d7083f2c,4243.19,2022-08-06 02:32:21,South America,Mexico,High-Profile,98205.61
6089,60f36713-e0b7-445f-aa78-ba404537d7cf,9511.42,2023-03-22 18:09:54,North America,Canada,High-Profile,70299.63
6090,d3025393-b66a-47a7-a2c6-4d340876c319,411.84,2022-09-17 06:03:58,North America,Canada,High-Profile,45507.03
6091,8e1a6c90-e086-4af2-b931-a16676412aad,4599.63,2022-12-18 17:03:29,Africa,Ghana,High-Profile,78284.88
6092,55f81a7e-5122-4898-9dad-8c4b4dac0922,606.92,2022-08-01 16:48:15,Africa,South Africa,Low-Profile,1410.01
6093,e7eda099-66de-4080-b88b-577cd28753e6,7645.4,2022-12-17 01:19:17,North America,USA,High-Profile,18367.6
6094,dab62249-71ae-4a1d-8569-36930689b535,9087.28,2023-03-04 18:26:23,Europe,UK,Medium-Profile,5535.0
6095,d5938714-62e1-45a7-85dc-b024b81b952f,4381.94,2023-01-01 16:40:06,South America,Mexico,Low-Profile,2999.13
6096,8af2b5ba-a866-4727-9fdd-7526ceb413ba,5253.19,2023-03-13 21:01:48,Europe,Germany,High-Profile,92855.45
6097,5baf0c86-bed7-40da-b0ab-45c4617d98c9,7555.72,2023-07-15 21:31:31,Europe,Germany,Low-Profile,2414.46
6098,d0b9ba96-1cbb-4bd8-b054-e1f54f2457d5,4841.05,2022-07-22 21:10:58,Europe,Germany,High-Profile,13612.15
6099,bf62b1d6-afb6-4660-b0a4-d858c0fb3acc,9199.1,2023-03-24 14:19:31,Europe,Germany,Low-Profile,728.94
6100,54a6dffd-7ae8-4ef3-bf25-88e968a08ffe,3640.75,2023-01-31 17:40:11,Europe,Ireland,Medium-Profile,9067.09
6101,a8feb51f-693f-4af8-9772-c6b9549c91fc,1976.24,2022-08-06 11:55:36,Africa,Kenya,Low-Profile,875.7
6102,195f945a-ba7c-4ff9-9528-48b3d8c3e26e,9684.14,2023-06-23 18:57:40,Africa,Nigeria,Medium-Profile,8303.64
6103,4df9901d-5e88-45e0-ac0c-f50d0c08af3e,2429.2,2022-09-08 09:49:24,Africa,Ghana,High-Profile,21777.5
6104,b84911ab-1786-45ba-9799-ee672ce23b1a,7976.42,2022-08-09 23:28:20,Europe,Germany,Low-Profile,2472.6
6105,5b5b65bb-8286-4602-af13-40a6fe5e3483,4117.2,2023-02-18 12:10:29,Europe,UK,Medium-Profile,5733.07
6106,a3bf1240-1bb5-4252-bbf4-77335d31a747,1466.11,2022-11-02 16:08:58,Africa,South Africa,Low-Profile,233.8
6107,49962afa-50bb-4374-b694-7a3f73c1de35,5381.52,2022-11-22 03:18:10,Africa,Nigeria,High-Profile,21538.81
6108,30c2a81f-4391-4eca-8410-273a08c6a6d8,2238.88,2023-04-12 11:22:31,Europe,UK,Medium-Profile,7632.63
6109,3124ad4a-17f1-4d0f-853f-73f63498750f,7912.11,2023-03-19 17:54:16,Europe,Germany,Medium-Profile,9513.46
6110,a89d21aa-e06e-4c93-8a08-fe1666e5b7de,5762.09,2022-08-21 20:39:43,Africa,South Africa,Low-Profile,4967.82
6111,05e9c4e4-fd09-498e-b252-a27894352e77,6443.08,2022-09-13 03:02:34,North America,USA,High-Profile,48971.63
6112,6745cebc-92ed-43aa-9c18-64b00bb44fb6,2145.98,2022-10-17 16:27:48,North America,USA,High-Profile,61670.99
6113,93fde0b4-f6dd-40e5-ae41-27efb60a8f46,6936.31,2023-05-17 02:15:56,Europe,Germany,Medium-Profile,9720.64
6114,15938c79-957e-4a87-bb45-3126642f6196,6588.52,2023-01-08 22:25:33,South America,Brazil,Medium-Profile,7581.51
6115,8df9b56f-72f8-42a2-a33e-3421ed98acb3,195.14,2022-08-11 01:24:45,Africa,Ghana,Low-Profile,4500.77
6116,0e665552-ff93-4924-9728-38e08c17c681,7252.51,2023-05-29 04:27:26,North America,Canada,High-Profile,89063.73
6117,9c9ed0ee-287a-45c4-b5ca-e8719685fcbb,6030.94,2022-10-09 07:46:53,North America,USA,Low-Profile,1555.26
6118,e40f65c2-afe9-491c-bd2d-a1e6c027bcce,7977.27,2023-04-15 04:15:34,Africa,Ghana,Medium-Profile,5876.95
6119,fbcdae76-ae70-4598-ae0f-3537a003fe50,6962.52,2022-11-12 02:44:50,North America,Canada,Low-Profile,3861.0
6120,06718f72-9594-44ef-8bb5-cd2f3d91f8b8,2276.14,2022-11-10 08:54:49,North America,Canada,Medium-Profile,9260.48
6121,41aff4cc-a5b4-492e-8865-29bf76cf84d7,7713.94,2023-05-08 07:43:54,North America,Canada,Low-Profile,451.87
6122,eecfd2cd-06e0-4b7a-ad6d-5d9bf6586ac8,810.11,2023-04-30 07:34:16,Africa,Nigeria,High-Profile,83907.35
6123,2076211e-b1d6-4787-81e2-07ca438cbaf3,8131.24,2022-08-06 10:52:28,North America,Canada,Medium-Profile,5901.18
6124,f3e8002c-f50b-430d-90ad-c9486d4c14db,9299.38,2022-09-30 07:34:10,Europe,Sweden,Low-Profile,1694.54
6125,011e3e60-89c3-421d-8caa-d79bed64c687,6481.46,2022-12-16 08:53:15,Europe,UK,Low-Profile,4330.89
6126,be0eda30-a33f-4ea1-b57c-92572af8deb4,6030.84,2023-02-06 17:50:45,Europe,Sweden,High-Profile,53472.47
6127,9283671b-6811-4c3a-995d-6f6b97dc5361,6695.96,2023-06-30 04:24:05,Africa,Kenya,Low-Profile,936.23
6128,56fa0f23-b6bc-4679-bfd5-a3a9e13f54f0,6803.84,2023-06-23 10:51:48,Africa,Nigeria,Medium-Profile,8574.23
6129,791822cb-db3c-4768-904d-abbe27618654,6806.61,2022-08-09 22:30:22,Africa,Nigeria,Medium-Profile,9704.68
6130,219eb523-d71d-4234-b1b0-cbb36eb2fbaf,7133.96,2022-10-31 21:46:33,South America,Mexico,Low-Profile,4585.12
6131,c0aa8fd8-8e09-4fbf-9fcf-75e8dfe16a9f,7552.17,2023-06-28 17:06:21,Europe,Germany,Medium-Profile,8492.89
6132,68030862-c45e-4d5b-9373-e12a81eff238,8867.75,2022-08-15 16:24:45,Europe,Ireland,High-Profile,97808.69
6133,5e946ecb-9574-4159-9cfc-3f3d1e102f1a,9523.56,2022-11-07 10:55:26,South America,Brazil,Medium-Profile,5835.68
6134,8f7bcd8e-0617-4c7f-8e2f-444b367f496e,2529.71,2023-05-19 11:27:18,South America,Mexico,High-Profile,65849.74
6135,e3aabbda-7b13-4ee6-b015-39307071f985,6659.99,2023-05-07 09:25:12,North America,USA,Medium-Profile,6524.07
6136,34042edb-d361-4c4d-b88b-1bd2fd967157,4483.92,2022-12-15 09:48:16,South America,Brazil,High-Profile,27436.47
6137,31ca7ad7-bcd2-471d-b2dc-dc9247695c17,6218.77,2022-07-19 22:24:10,Africa,Ghana,Medium-Profile,8785.67
6138,6a7aa35b-a162-43f5-aec8-4463fb015d93,2306.76,2023-01-30 21:35:24,North America,USA,Low-Profile,2282.27
6139,bfb45670-cc25-423f-bb92-1703f1ccc209,1075.89,2022-08-30 08:03:26,Europe,Ireland,Low-Profile,342.49
6140,ef32261e-48d2-42f4-8e2b-d4bef6eea5b1,2101.84,2023-06-27 21:01:05,North America,USA,Medium-Profile,8580.07
6141,aada6412-c1b3-4baa-87da-83221776a846,6539.56,2023-07-10 04:21:36,North America,Canada,Medium-Profile,9217.45
6142,cfd5df58-a981-4008-8123-12d0e0b13b23,4177.96,2022-12-01 21:26:34,Africa,South Africa,Medium-Profile,8056.68
6143,d52df859-3b04-44b1-aed5-f89cb1545285,7364.66,2022-09-29 03:01:48,North America,Canada,High-Profile,99471.64
6144,61e9c8d1-bd3c-4ba0-8f34-a35e5d7c7e76,4240.88,2022-11-08 16:45:15,South America,Mexico,Medium-Profile,8603.58
6145,a2e8594b-f172-4948-ba41-dc3911a872de,9383.93,2023-02-02 18:19:48,Africa,Nigeria,High-Profile,90273.47
6146,c3c2698d-e3e7-4dec-8291-2e872b0d753b,9404.23,2023-01-23 21:50:50,Europe,Ireland,Low-Profile,2135.67
6147,4716f62a-0a36-4bf3-b624-c5cc649f01e1,1204.85,2022-08-17 04:47:27,Africa,Kenya,Medium-Profile,8715.38
6148,a2c2981f-5a34-4e4d-846c-424bde2aaa1c,5014.91,2022-08-15 20:43:02,South America,Mexico,Medium-Profile,9364.44
6149,9336e6c0-90da-4f81-a547-11e05dcaf187,5251.01,2023-05-07 11:49:13,South America,Brazil,Medium-Profile,7314.01
6150,9a809e93-ef60-415b-8d86-d071d02dc697,9468.44,2023-05-04 00:29:50,North America,Canada,High-Profile,74152.5
6151,a535dbc2-9bbb-4394-90d9-899fa4fc3d74,5528.85,2023-06-09 11:59:11,Europe,UK,Medium-Profile,5135.42
6152,88c09d6c-0edb-4ab9-bc73-fb0381ec7e3b,834.41,2023-01-05 05:22:57,Africa,Nigeria,Low-Profile,4921.31
6153,208ff8b2-dee5-4c52-ae48-783fdc0ecfb6,5423.36,2023-06-21 18:47:42,Africa,Nigeria,High-Profile,28691.39
6154,ea4a1c90-4d40-48ea-bc7a-5684cb29c70e,9480.58,2023-05-05 07:15:03,Europe,Sweden,Low-Profile,2368.53
6155,01b7c2ff-dbbf-4758-945e-725231f272a8,5177.32,2023-05-06 17:48:45,Africa,Ghana,High-Profile,78418.95
6156,c222d0b8-2a12-4974-81bb-557979cd7d9d,3253.44,2022-09-09 18:37:42,Europe,Sweden,High-Profile,70218.59
6157,76c17dd5-57b6-4f8c-ab26-4e1d6156d703,3276.19,2023-05-19 05:42:04,South America,Mexico,Medium-Profile,5526.03
6158,063cc3ba-7b91-441e-b75d-7803c0613bbe,6838.02,2022-09-08 01:06:32,North America,USA,Medium-Profile,7448.93
6159,35cc28b1-aa57-436e-8fcb-537c8940abcf,2198.29,2022-10-27 07:05:40,Africa,Ghana,High-Profile,91429.28
6160,05802ae9-1e97-4a1e-bb5e-2d7711c327c9,8185.68,2022-09-27 03:07:11,South America,Brazil,High-Profile,29835.06
6161,c6d53547-f7bd-444b-9193-77999442fa1f,4599.11,2022-08-28 15:06:28,Europe,Ireland,High-Profile,16884.08
6162,3c29cdb2-0f25-46d0-953f-147677cc5619,3065.09,2022-08-02 21:03:02,Europe,UK,High-Profile,99867.26
6163,4f23b441-a100-4ee5-85df-8b51aef12185,5883.66,2023-04-24 14:04:23,North America,USA,Medium-Profile,7770.01
6164,0d832343-3f9f-495e-bac7-8f6c4b36ec17,7677.95,2023-05-06 19:01:03,South America,Mexico,Low-Profile,2525.14
6165,a974006d-78e1-4375-b8ad-1adf9463cac2,2353.11,2023-01-14 06:12:11,South America,Mexico,Medium-Profile,6496.26
6166,6dd4fb53-35b5-4058-9664-1cdc9f6b2c8b,6293.72,2022-10-25 10:34:52,North America,USA,High-Profile,12532.9
6167,80942ad9-1b07-4737-8ec5-35cffb93e10b,942.22,2022-09-02 21:28:56,North America,Canada,Low-Profile,2523.08
6168,33278fef-1465-48ad-ba8b-7bed92e446b5,6417.47,2023-02-01 14:36:57,Europe,Ireland,High-Profile,34600.06
6169,c447e6aa-c90e-4676-9112-075ca9fa4ec6,383.88,2023-02-12 19:15:35,South America,Mexico,High-Profile,54884.54
6170,9f19225f-a4f1-404d-a965-40a8ee86fbe6,7973.49,2023-05-05 14:59:32,Africa,Kenya,Medium-Profile,8729.82
6171,c836af94-682b-4401-9e7a-98c6b23dd411,1341.69,2023-04-27 05:50:34,Europe,Germany,High-Profile,31227.64
6172,7d5d86f5-7a7b-4de1-8cbf-776b5cf59c16,6925.74,2022-08-16 10:07:47,Africa,Nigeria,High-Profile,12396.85
6173,9e5d055f-de9e-4e4e-8b6f-498b5cd6e654,7193.84,2022-08-24 07:12:32,Europe,UK,Medium-Profile,6108.04
6174,12aa7812-e846-4806-a18a-c82dd896e35f,6639.34,2022-12-05 19:17:09,Europe,Sweden,Medium-Profile,9777.18
6175,106bd0f3-1da2-4114-840a-af9ee95b7aaa,8813.36,2023-02-12 08:16:55,South America,Brazil,Low-Profile,1155.27
6176,53eef988-5ffa-49e6-bc51-65cffad094f3,9861.78,2023-02-20 05:02:07,Europe,Sweden,High-Profile,27914.0
6177,48339469-df77-47b9-a014-43e1189e6567,2235.31,2023-02-01 10:45:26,North America,USA,Low-Profile,3709.41
6178,b2e85f9a-ba6e-49ae-bb90-356a235f139e,6829.7,2022-10-06 05:59:35,North America,Canada,Medium-Profile,8769.13
6179,5691e8d1-2cfd-4aa5-8258-fd86a4c9e69c,8813.67,2023-01-06 23:49:32,Africa,Nigeria,Low-Profile,26.51
6180,b11258bc-dabe-4cc2-97d1-24d08f7168af,7374.0,2022-10-10 20:41:23,Europe,Germany,Low-Profile,2819.71
6181,4d5ba521-4f0f-4784-bbb8-935137e5cfec,4043.86,2023-02-21 10:07:44,Africa,Kenya,High-Profile,35139.79
6182,7cce74bc-ac02-47ee-931f-b6e2d2e9b3af,6747.96,2022-08-23 13:10:07,North America,Canada,High-Profile,23979.7
6183,f29e9277-3054-43cc-85af-f7683d29a807,8228.73,2023-02-20 02:25:06,Africa,Ghana,High-Profile,41090.42
6184,c8d0df24-150f-4ca1-89d3-7dfddb129a7b,4346.88,2022-08-16 09:47:07,North America,USA,High-Profile,24388.18
6185,28070f98-30e4-496e-9109-0917c1f9d3cb,4730.36,2022-10-08 00:10:20,Europe,Germany,High-Profile,79672.93
6186,34e67ec5-28d8-4f58-9623-42a81ca3324e,1156.8,2022-10-01 08:37:14,Africa,Ghana,High-Profile,90589.16
6187,5670bf56-3893-480d-a09f-c009a3847547,763.86,2023-03-28 21:21:37,North America,USA,Low-Profile,1591.38
6188,eddf0291-c476-4232-ab38-2d2287f8f44c,1412.72,2023-02-25 07:59:29,Europe,Ireland,High-Profile,76211.99
6189,8ae99965-cad7-41a2-aecd-fd5679762275,9969.11,2023-02-20 04:35:20,North America,USA,Low-Profile,2935.56
6190,5e6ed611-8d55-49a4-9846-74b61af9adab,5295.79,2022-12-01 03:31:05,Africa,Ghana,High-Profile,82006.04
6191,62f46590-0eb1-451f-a103-f30914d8d7f5,5024.15,2022-11-11 16:57:56,Africa,South Africa,Low-Profile,4563.63
6192,32e2aea9-ed85-4588-8753-bea716470c75,548.58,2022-09-24 22:09:32,Africa,Nigeria,Low-Profile,4715.87
6193,e2bdb232-b0f6-4e74-9b74-c1fd35916314,2154.55,2023-05-09 23:50:55,Europe,Ireland,Medium-Profile,7938.63
6194,c278d193-c116-48d8-b841-b838177b63b9,5782.04,2023-01-11 07:07:11,North America,Canada,High-Profile,36620.79
6195,8f352e09-37e1-41ae-b0a8-7d709e50fc7b,159.73,2022-11-15 03:01:38,South America,Brazil,High-Profile,17698.18
6196,8613209c-ba9d-487c-b383-99715097fa59,2964.01,2023-02-11 14:30:56,North America,Canada,Low-Profile,2647.02
6197,70b18da7-62d7-4afa-badf-ca7ac76f3374,7250.08,2023-03-27 11:13:48,South America,Mexico,High-Profile,62028.29
6198,d2110a0c-77dc-4d40-b3df-74fe5b157efa,6499.79,2023-01-17 21:09:12,North America,Canada,Low-Profile,4.96
6199,4570c726-61ad-408f-8150-1851f1cc2482,8692.13,2023-03-04 05:04:47,Europe,Ireland,High-Profile,79977.66
